pinjaman_id,nasabah_id,platform_id,tgl_cair,tipe_produk,nama_produk,pokok,tenor_bulan,bunga_per_bulan,total_kewajiban,status_kolektibilitas,hari_keterlambatan,sudah_lunas
L1KRD000215,L1NSB00136,PLT001,2022-06-12,P2P Lending,Modal usaha,10000000,9,2.93,12637000,Lancar,0,1
L1KRD000216,L1NSB00138,PLT004,2023-09-08,Multifinance,Refinancing,15000000,12,1.03,16854000,Lancar,2,1
L1KRD000217,L1NSB00138,PLT004,2023-01-04,Multifinance,Motor bekas,10000000,36,1.25,14500000,Lancar,1,0
L1KRD000218,L1NSB00140,PLT004,2023-12-25,Multifinance,Motor bekas,3000000,48,1.79,5577600,Lancar,2,0
L1KRD000219,L1NSB00140,PLT004,2023-01-02,Multifinance,Refinancing,15000000,48,1.64,26808000,Lancar,3,0
L1KRD000220,L1NSB00140,PLT004,2022-11-20,Multifinance,Mesin usaha,15000000,24,1.76,21336000,Lancar,0,1
L1KRD000221,L1NSB00140,PLT004,2022-02-24,Multifinance,Elektronik,20000000,18,1.26,24536000,Lancar,2,1
L1KRD000222,L1NSB00141,PLT001,2023-01-24,P2P Lending,Pendidikan,3000000,1,2.65,3079500,Lancar,0,1
L1KRD000223,L1NSB00141,PLT001,2024-05-14,P2P Lending,Konsumsi,3000000,6,2.31,3415800,Lancar,3,1
L1KRD000224,L1NSB00142,PLT003,2023-02-03,Multifinance,Refinancing,5000000,12,1.14,5684000,Lancar,1,1
L1KRD000225,L1NSB00142,PLT003,2023-08-17,Multifinance,Motor bekas,5000000,36,1.31,7358000,Lancar,0,0
L1KRD000226,L1NSB00143,PLT001,2022-05-27,P2P Lending,Modal usaha,1000000,1,1.86,1018600,Lancar,0,1
L1KRD000227,L1NSB00143,PLT001,2022-12-29,P2P Lending,Konsumsi,500000,3,2.27,534050,Lancar,2,1
L1KRD000228,L1NSB00144,PLT001,2022-06-19,P2P Lending,Kesehatan,1000000,9,1.52,1136800,DPK,19,1
L1KRD000229,L1NSB00144,PLT001,2022-03-21,P2P Lending,Renovasi,5000000,1,3.0,5150000,Lancar,3,1
L1KRD000230,L1NSB00145,PLT002,2023-04-21,P2P Lending,Pendidikan,5000000,6,1.98,5594000,Lancar,2,1
L1KRD000231,L1NSB00146,PLT005,2023-10-14,P2P Lending,Renovasi,1000000,1,3.05,1030500,Lancar,1,1
L1KRD000232,L1NSB00147,PLT003,2022-09-06,Multifinance,Mesin usaha,10000000,36,1.96,17056000,Lancar,2,0
L1KRD000233,L1NSB00147,PLT003,2022-03-21,Multifinance,Elektronik,15000000,36,1.89,25206000,Lancar,3,0
L1KRD000234,L1NSB00147,PLT003,2022-10-05,Multifinance,Motor baru,5000000,12,1.91,6146000,Lancar,2,1
L1KRD000235,L1NSB00149,PLT002,2023-12-07,P2P Lending,Modal usaha,1000000,1,2.45,1024500,Lancar,1,1
L1KRD000236,L1NSB00149,PLT002,2023-04-24,P2P Lending,Modal usaha,500000,9,2.4,608000,Lancar,1,1
L1KRD000237,L1NSB00150,PLT003,2023-12-31,Multifinance,Mesin usaha,25000000,24,1.3,32800000,Lancar,3,0
L1KRD000238,L1NSB00151,PLT002,2023-01-18,P2P Lending,Pendidikan,10000000,9,3.1,12790000,Lancar,0,1
L1KRD000239,L1NSB00151,PLT002,2023-02-01,P2P Lending,Pendidikan,10000000,6,2.13,11278000,Kurang Lancar,64,0
L1KRD000240,L1NSB00151,PLT002,2023-01-16,P2P Lending,Modal usaha,5000000,3,2.92,5438000,DPK,10,1
L1KRD000241,L1NSB00152,PLT005,2022-12-20,P2P Lending,Renovasi,5000000,9,1.77,5796500,Lancar,3,1
L1KRD000242,L1NSB00152,PLT005,2023-05-18,P2P Lending,Pendidikan,7000000,1,2.71,7189700,Lancar,0,1
L1KRD000243,L1NSB00153,PLT004,2024-03-10,Multifinance,Refinancing,10000000,18,1.93,13474000,Kurang Lancar,46,0
L1KRD000244,L1NSB00154,PLT001,2024-01-26,P2P Lending,Pendidikan,10000000,6,2.64,11584000,Lancar,2,1
L1KRD000245,L1NSB00154,PLT001,2024-01-16,P2P Lending,Pendidikan,7000000,1,2.63,7184100,Lancar,2,1
L1KRD000246,L1NSB00154,PLT001,2022-12-20,P2P Lending,Konsumsi,3000000,3,1.88,3169200,DPK,6,1
L1KRD000247,L1NSB00154,PLT001,2024-06-01,P2P Lending,Modal usaha,500000,12,2.44,646400,Macet,162,0
L1KRD000248,L1NSB00156,PLT003,2023-01-03,Multifinance,Motor baru,5000000,18,1.75,6575000,Lancar,1,1
L1KRD000249,L1NSB00156,PLT003,2023-01-28,Multifinance,Refinancing,25000000,12,1.53,29590000,Lancar,3,1
L1KRD000250,L1NSB00156,PLT003,2022-04-30,Multifinance,Elektronik,25000000,12,1.86,30580000,Lancar,1,1
L1KRD000251,L1NSB00156,PLT003,2024-04-24,Multifinance,Motor baru,7000000,48,1.61,12409600,DPK,10,0
L1KRD000252,L1NSB00157,PLT005,2023-03-05,P2P Lending,Kesehatan,2000000,1,2.97,2059400,Lancar,2,1
L1KRD000253,L1NSB00157,PLT005,2024-03-08,P2P Lending,Renovasi,500000,3,2.43,536450,Lancar,0,1
L1KRD000254,L1NSB00157,PLT005,2022-02-24,P2P Lending,Konsumsi,1000000,6,3.3,1198000,Lancar,1,1
L1KRD000255,L1NSB00158,PLT005,2022-03-04,P2P Lending,Konsumsi,7000000,6,1.81,7760200,Kurang Lancar,83,0
L1KRD000256,L1NSB00158,PLT005,2024-03-07,P2P Lending,Konsumsi,10000000,6,2.36,11416000,Lancar,3,1
L1KRD000257,L1NSB00158,PLT005,2024-03-02,P2P Lending,Modal usaha,7000000,6,2.32,7974400,Lancar,2,1
L1KRD000258,L1NSB00159,PLT005,2024-05-05,P2P Lending,Pendidikan,500000,1,1.92,509600,Lancar,3,1
L1KRD000259,L1NSB00159,PLT005,2024-01-20,P2P Lending,Renovasi,500000,1,3.02,515100,Lancar,1,1
L1KRD000260,L1NSB00159,PLT005,2022-11-29,P2P Lending,Renovasi,10000000,12,2.88,13456000,Lancar,1,1
L1KRD000261,L1NSB00159,PLT005,2022-08-03,P2P Lending,Modal usaha,7000000,3,2.04,7428400,Lancar,2,1
L1KRD000262,L1NSB00160,PLT005,2023-04-18,P2P Lending,Pendidikan,5000000,9,3.5,6575000,Lancar,0,1
L1KRD000263,L1NSB00161,PLT003,2024-05-22,Multifinance,Motor bekas,3000000,48,1.9,5736000,Lancar,2,0
L1KRD000264,L1NSB00161,PLT003,2023-10-01,Multifinance,Refinancing,5000000,18,1.96,6764000,Lancar,0,0
L1KRD000265,L1NSB00162,PLT005,2023-08-26,P2P Lending,Renovasi,7000000,9,3.43,9160900,Lancar,2,1
L1KRD000266,L1NSB00163,PLT002,2022-02-18,P2P Lending,Konsumsi,7000000,1,2.51,7175700,Lancar,2,1
L1KRD000267,L1NSB00163,PLT002,2023-12-08,P2P Lending,Renovasi,1000000,1,2.52,1025200,Lancar,1,1
L1KRD000268,L1NSB00164,PLT002,2023-07-05,P2P Lending,Kesehatan,2000000,6,2.01,2241200,Kurang Lancar,37,0
L1KRD000269,L1NSB00164,PLT002,2023-10-09,P2P Lending,Konsumsi,5000000,1,1.99,5099500,DPK,7,1
L1KRD000270,L1NSB00166,PLT003,2023-02-17,Multifinance,Mesin usaha,20000000,24,1.99,29552000,Lancar,3,0
L1KRD000271,L1NSB00167,PLT005,2023-05-14,P2P Lending,Pendidikan,7000000,1,1.63,7114100,Lancar,3,1
L1KRD000272,L1NSB00168,PLT004,2024-04-26,Multifinance,Mesin usaha,15000000,36,1.08,20832000,Lancar,0,0
L1KRD000273,L1NSB00168,PLT004,2022-06-09,Multifinance,Mesin usaha,10000000,18,1.65,12970000,Lancar,3,1
L1KRD000274,L1NSB00168,PLT004,2023-03-21,Multifinance,Refinancing,20000000,12,1.3,23120000,Lancar,3,1
L1KRD000275,L1NSB00169,PLT001,2024-05-10,P2P Lending,Kesehatan,500000,1,3.14,515700,Lancar,1,1
L1KRD000276,L1NSB00170,PLT003,2022-11-17,Multifinance,Elektronik,15000000,36,1.3,22020000,Lancar,1,0
L1KRD000277,L1NSB00170,PLT003,2022-11-26,Multifinance,Motor bekas,5000000,18,1.69,6521000,Lancar,2,1
L1KRD000278,L1NSB00170,PLT003,2023-05-29,Multifinance,Refinancing,20000000,48,1.41,33536000,Lancar,3,0
L1KRD000279,L1NSB00170,PLT003,2022-11-24,Multifinance,Motor bekas,20000000,36,1.55,31160000,Lancar,2,0
L1KRD000280,L1NSB00171,PLT004,2023-11-15,Multifinance,Mesin usaha,20000000,18,1.17,24212000,DPK,14,0
L1KRD000281,L1NSB00171,PLT004,2023-06-26,Multifinance,Motor bekas,25000000,18,1.05,29725000,DPK,21,0
L1KRD000282,L1NSB00171,PLT004,2023-01-13,Multifinance,Elektronik,10000000,18,1.25,12250000,Lancar,0,1
L1KRD000283,L1NSB00171,PLT004,2024-05-13,Multifinance,Refinancing,5000000,24,1.98,7376000,Lancar,0,0
L1KRD000284,L1NSB00172,PLT004,2022-06-17,Multifinance,Motor bekas,10000000,36,1.51,15436000,Lancar,3,0
L1KRD000285,L1NSB00174,PLT004,2022-03-22,Multifinance,Mesin usaha,15000000,12,1.39,17502000,Lancar,3,1
L1KRD000286,L1NSB00174,PLT004,2022-05-03,Multifinance,Motor bekas,3000000,18,1.28,3691200,Lancar,3,1
L1KRD000287,L1NSB00174,PLT004,2023-05-26,Multifinance,Elektronik,7000000,24,1.46,9452800,Lancar,0,0
L1KRD000288,L1NSB00174,PLT004,2022-01-06,Multifinance,Motor baru,3000000,12,1.03,3370800,Kurang Lancar,46,0
L1KRD000289,L1NSB00175,PLT001,2023-12-05,P2P Lending,Konsumsi,7000000,3,2.94,7617400,DPK,12,1
L1KRD000290,L1NSB00175,PLT001,2022-03-23,P2P Lending,Kesehatan,500000,3,3.17,547550,Lancar,2,1
L1KRD000291,L1NSB00175,PLT001,2023-08-18,P2P Lending,Renovasi,1000000,9,3.04,1273600,Lancar,1,1
L1KRD000292,L1NSB00176,PLT001,2022-11-27,P2P Lending,Konsumsi,3000000,1,2.54,3076200,Lancar,0,1
L1KRD000293,L1NSB00176,PLT001,2022-07-31,P2P Lending,Pendidikan,3000000,6,2.74,3493200,Lancar,0,1
L1KRD000294,L1NSB00176,PLT001,2022-10-26,P2P Lending,Modal usaha,5000000,9,2.98,6341000,Lancar,0,1
L1KRD000295,L1NSB00176,PLT001,2022-08-17,P2P Lending,Pendidikan,5000000,3,3.19,5478500,Lancar,0,1
L1KRD000296,L1NSB00177,PLT002,2024-03-08,P2P Lending,Modal usaha,5000000,9,2.59,6165500,Lancar,3,0
L1KRD000297,L1NSB00177,PLT002,2023-01-30,P2P Lending,Renovasi,7000000,12,3.19,9679600,DPK,18,1
L1KRD000298,L1NSB00178,PLT005,2023-05-30,P2P Lending,Pendidikan,10000000,9,2.89,12601000,Lancar,2,1
L1KRD000299,L1NSB00178,PLT005,2023-01-16,P2P Lending,Konsumsi,10000000,12,2.4,12880000,Lancar,3,1
L1KRD000300,L1NSB00179,PLT001,2023-11-13,P2P Lending,Pendidikan,10000000,12,1.53,11836000,Lancar,3,1
L1KRD000301,L1NSB00180,PLT002,2022-09-12,P2P Lending,Renovasi,10000000,9,1.97,11773000,Lancar,2,1
L1KRD000302,L1NSB00180,PLT002,2023-12-09,P2P Lending,Kesehatan,500000,3,2.37,535550,Lancar,2,1
L1KRD000303,L1NSB00181,PLT003,2024-04-18,Multifinance,Mesin usaha,15000000,24,1.26,19536000,Lancar,2,0
L1KRD000304,L1NSB00182,PLT003,2022-08-04,Multifinance,Motor baru,5000000,12,1.25,5750000,Lancar,3,1
L1KRD000305,L1NSB00182,PLT003,2024-03-29,Multifinance,Motor baru,20000000,48,1.53,34688000,Macet,268,0
L1KRD000306,L1NSB00182,PLT003,2022-12-08,Multifinance,Motor bekas,25000000,36,1.4,37600000,Lancar,1,0
L1KRD000307,L1NSB00182,PLT003,2023-03-26,Multifinance,Refinancing,15000000,48,1.73,27456000,DPK,17,0
L1KRD000308,L1NSB00183,PLT005,2023-10-27,P2P Lending,Renovasi,500000,6,2.98,589400,DPK,23,1
L1KRD000309,L1NSB00183,PLT005,2022-11-14,P2P Lending,Kesehatan,10000000,9,1.51,11359000,Macet,294,0
L1KRD000310,L1NSB00184,PLT002,2022-04-25,P2P Lending,Renovasi,7000000,9,3.01,8896300,Lancar,2,1
L1KRD000311,L1NSB00185,PLT003,2022-07-26,Multifinance,Motor baru,10000000,24,1.83,14392000,Macet,163,0
L1KRD000312,L1NSB00186,PLT004,2024-03-09,Multifinance,Motor bekas,20000000,36,1.96,34112000,Lancar,3,0
L1KRD000313,L1NSB00186,PLT004,2022-02-28,Multifinance,Motor baru,3000000,18,1.14,3615600,Lancar,3,1
L1KRD000314,L1NSB00188,PLT004,2022-03-20,Multifinance,Motor baru,15000000,36,1.12,21048000,Lancar,2,0
L1KRD000315,L1NSB00188,PLT004,2024-01-04,Multifinance,Refinancing,3000000,36,1.81,4954800,DPK,8,0
L1KRD000316,L1NSB00188,PLT004,2022-09-06,Multifinance,Mesin usaha,3000000,48,1.58,5275200,Lancar,0,0
L1KRD000317,L1NSB00189,PLT005,2023-10-12,P2P Lending,Modal usaha,500000,9,1.98,589100,Kurang Lancar,47,0
L1KRD000318,L1NSB00190,PLT004,2024-05-05,Multifinance,Motor baru,7000000,24,1.3,9184000,DPK,11,0
L1KRD000319,L1NSB00191,PLT001,2022-12-15,P2P Lending,Konsumsi,2000000,12,1.65,2396000,DPK,15,1
L1KRD000320,L1NSB00191,PLT001,2023-02-20,P2P Lending,Pendidikan,1000000,1,2.88,1028800,Lancar,3,1
L1KRD000321,L1NSB00191,PLT001,2023-02-14,P2P Lending,Konsumsi,2000000,1,1.61,2032200,Lancar,2,1
L1KRD000322,L1NSB00191,PLT001,2024-05-17,P2P Lending,Kesehatan,7000000,1,1.63,7114100,Lancar,2,1
L1KRD000323,L1NSB00192,PLT005,2024-04-06,P2P Lending,Pendidikan,3000000,9,2.73,3737100,Lancar,0,0
L1KRD000324,L1NSB00193,PLT005,2022-11-13,P2P Lending,Konsumsi,10000000,6,1.8,11080000,Lancar,3,1
L1KRD000325,L1NSB00194,PLT001,2022-11-20,P2P Lending,Kesehatan,1000000,6,3.33,1199800,Lancar,2,1
L1KRD000326,L1NSB00194,PLT001,2024-05-03,P2P Lending,Pendidikan,5000000,6,1.58,5474000,Kurang Lancar,76,0
L1KRD000327,L1NSB00195,PLT004,2023-02-18,Multifinance,Motor bekas,7000000,12,1.78,8495200,Lancar,3,1
L1KRD000328,L1NSB00195,PLT004,2022-11-03,Multifinance,Motor bekas,15000000,48,1.1,22920000,Lancar,2,0
L1KRD000329,L1NSB00196,PLT004,2023-04-29,Multifinance,Refinancing,20000000,12,1.73,24152000,Lancar,1,1
L1KRD000330,L1NSB00198,PLT005,2023-01-28,P2P Lending,Renovasi,10000000,3,1.98,10594000,Lancar,3,1
L1KRD000331,L1NSB00198,PLT005,2022-05-18,P2P Lending,Pendidikan,10000000,12,2.36,12832000,DPK,7,1
L1KRD000332,L1NSB00199,PLT003,2023-08-11,Multifinance,Motor bekas,20000000,12,1.14,22736000,Lancar,0,1
L1KRD000333,L1NSB00199,PLT003,2024-02-16,Multifinance,Refinancing,15000000,12,1.51,17718000,Lancar,2,0
L1KRD000334,L1NSB00200,PLT003,2023-05-21,Multifinance,Refinancing,10000000,36,1.12,14032000,Lancar,3,0
L1KRD000335,L1NSB00200,PLT003,2022-04-08,Multifinance,Motor bekas,10000000,18,1.61,12898000,Lancar,2,1
L1KRD000336,L1NSB00201,PLT002,2023-01-06,P2P Lending,Renovasi,1000000,1,3.31,1033100,Lancar,1,1
L1KRD000337,L1NSB00201,PLT002,2024-01-07,P2P Lending,Modal usaha,1000000,6,3.46,1207600,DPK,22,1
L1KRD000338,L1NSB00202,PLT002,2023-04-03,P2P Lending,Pendidikan,7000000,9,1.68,8058400,Lancar,1,1
L1KRD000339,L1NSB00203,PLT004,2023-01-31,Multifinance,Motor baru,15000000,18,1.81,19887000,Lancar,3,1
L1KRD000340,L1NSB00205,PLT005,2024-05-23,P2P Lending,Pendidikan,7000000,6,2.79,8171800,DPK,26,1
L1KRD000341,L1NSB00205,PLT005,2022-05-23,P2P Lending,Pendidikan,1000000,6,1.82,1109200,Lancar,1,1
L1KRD000342,L1NSB00207,PLT005,2022-10-28,P2P Lending,Pendidikan,2000000,3,3.37,2202200,Kurang Lancar,53,0
L1KRD000343,L1NSB00208,PLT001,2023-04-22,P2P Lending,Konsumsi,2000000,1,2.39,2047800,Lancar,2,1
L1KRD000344,L1NSB00209,PLT003,2022-11-03,Multifinance,Elektronik,20000000,12,1.39,23336000,Lancar,2,1
L1KRD000345,L1NSB00210,PLT001,2022-10-02,P2P Lending,Renovasi,2000000,6,2.83,2339600,Lancar,2,1
L1KRD000346,L1NSB00210,PLT001,2022-11-23,P2P Lending,Kesehatan,500000,12,2.8,668000,Lancar,2,1
L1KRD000347,L1NSB00212,PLT001,2022-05-04,P2P Lending,Modal usaha,7000000,6,2.84,8192800,Kurang Lancar,53,0
L1KRD000348,L1NSB00212,PLT001,2022-04-17,P2P Lending,Renovasi,7000000,9,3.38,9129400,Lancar,1,1
L1KRD000349,L1NSB00213,PLT003,2022-05-08,Multifinance,Refinancing,7000000,48,1.87,13283200,Kurang Lancar,64,0
L1KRD000350,L1NSB00214,PLT001,2022-05-13,P2P Lending,Kesehatan,3000000,1,2.2,3066000,Kurang Lancar,51,0
L1KRD000351,L1NSB00214,PLT001,2023-07-17,P2P Lending,Kesehatan,1000000,1,3.22,1032200,Kurang Lancar,77,0
L1KRD000352,L1NSB00215,PLT004,2024-05-24,Multifinance,Motor bekas,3000000,48,1.5,5160000,Lancar,0,0
L1KRD000353,L1NSB00215,PLT004,2022-12-31,Multifinance,Refinancing,5000000,12,1.0,5600000,Lancar,1,1
L1KRD000354,L1NSB00216,PLT005,2023-05-18,P2P Lending,Renovasi,5000000,1,1.92,5096000,Lancar,1,1
L1KRD000355,L1NSB00216,PLT005,2022-06-21,P2P Lending,Renovasi,2000000,1,1.55,2031000,Lancar,1,1
L1KRD000356,L1NSB00217,PLT005,2024-03-19,P2P Lending,Renovasi,5000000,12,3.3,6980000,Lancar,2,0
L1KRD000357,L1NSB00217,PLT005,2024-03-19,P2P Lending,Renovasi,500000,3,1.86,527900,Lancar,0,1
L1KRD000358,L1NSB00218,PLT001,2022-01-13,P2P Lending,Modal usaha,1000000,9,3.04,1273600,Lancar,2,1
L1KRD000359,L1NSB00218,PLT001,2023-07-10,P2P Lending,Modal usaha,2000000,3,2.09,2125400,Lancar,2,1
L1KRD000360,L1NSB00219,PLT004,2022-02-21,Multifinance,Elektronik,15000000,24,1.12,19032000,Lancar,1,1
L1KRD000361,L1NSB00219,PLT004,2023-03-03,Multifinance,Refinancing,10000000,12,1.02,11224000,Lancar,3,1
L1KRD000362,L1NSB00219,PLT004,2022-04-23,Multifinance,Refinancing,3000000,36,1.11,4198800,Kurang Lancar,49,0
L1KRD000363,L1NSB00219,PLT004,2024-01-08,Multifinance,Elektronik,10000000,18,1.47,12646000,Lancar,0,0
L1KRD000364,L1NSB00220,PLT004,2023-08-13,Multifinance,Motor bekas,10000000,48,1.28,16144000,Lancar,1,0
L1KRD000365,L1NSB00221,PLT004,2023-11-08,Multifinance,Elektronik,10000000,36,1.07,13852000,Macet,264,0
L1KRD000366,L1NSB00221,PLT004,2023-11-21,Multifinance,Elektronik,15000000,48,1.76,27672000,DPK,29,0
L1KRD000367,L1NSB00222,PLT002,2023-11-02,P2P Lending,Modal usaha,3000000,1,1.59,3047700,Lancar,0,1
L1KRD000368,L1NSB00223,PLT002,2022-07-13,P2P Lending,Konsumsi,1000000,9,3.13,1281700,Lancar,0,1
L1KRD000369,L1NSB00225,PLT005,2022-12-13,P2P Lending,Kesehatan,10000000,1,2.25,10225000,Macet,147,0
L1KRD000370,L1NSB00226,PLT002,2023-10-27,P2P Lending,Modal usaha,2000000,3,2.58,2154800,Lancar,0,1
L1KRD000371,L1NSB00226,PLT002,2024-05-28,P2P Lending,Kesehatan,500000,1,3.19,515950,DPK,23,1
L1KRD000372,L1NSB00226,PLT002,2023-10-01,P2P Lending,Kesehatan,1000000,9,2.15,1193500,Lancar,3,1
L1KRD000373,L1NSB00226,PLT002,2023-11-01,P2P Lending,Modal usaha,3000000,9,2.11,3569700,Lancar,0,1
L1KRD000374,L1NSB00227,PLT002,2022-01-24,P2P Lending,Kesehatan,10000000,1,2.9,10290000,Lancar,0,1
L1KRD000375,L1NSB00227,PLT002,2023-02-24,P2P Lending,Konsumsi,1000000,12,1.83,1219600,DPK,9,1
L1KRD000376,L1NSB00227,PLT002,2024-03-02,P2P Lending,Konsumsi,2000000,12,3.15,2756000,Lancar,0,0
L1KRD000377,L1NSB00228,PLT002,2023-11-11,P2P Lending,Pendidikan,2000000,6,1.63,2195600,Lancar,2,1
L1KRD000378,L1NSB00228,PLT002,2023-02-15,P2P Lending,Modal usaha,5000000,12,3.31,6986000,Kurang Lancar,54,0
L1KRD000379,L1NSB00229,PLT002,2023-09-01,P2P Lending,Konsumsi,1000000,1,3.45,1034500,Lancar,0,1
L1KRD000380,L1NSB00229,PLT002,2022-02-04,P2P Lending,Pendidikan,500000,9,2.67,620150,Lancar,0,1
L1KRD000381,L1NSB00231,PLT005,2022-07-15,P2P Lending,Renovasi,500000,9,2.44,609800,Lancar,3,1
L1KRD000382,L1NSB00231,PLT005,2023-12-26,P2P Lending,Konsumsi,500000,9,2.19,598550,Lancar,0,1
L1KRD000383,L1NSB00231,PLT005,2022-01-22,P2P Lending,Pendidikan,5000000,1,1.62,5081000,Lancar,0,1
L1KRD000384,L1NSB00231,PLT005,2023-01-14,P2P Lending,Konsumsi,500000,1,3.11,515550,Lancar,0,1
L1KRD000385,L1NSB00232,PLT003,2023-05-26,Multifinance,Elektronik,7000000,48,1.27,11267200,Lancar,1,0
L1KRD000386,L1NSB00233,PLT005,2024-05-12,P2P Lending,Konsumsi,7000000,9,2.27,8430100,Lancar,1,0
L1KRD000387,L1NSB00233,PLT005,2023-06-07,P2P Lending,Pendidikan,500000,3,3.04,545600,Lancar,0,1
L1KRD000388,L1NSB00234,PLT001,2023-12-23,P2P Lending,Modal usaha,7000000,3,1.85,7388500,Lancar,0,1
L1KRD000389,L1NSB00234,PLT001,2022-01-24,P2P Lending,Pendidikan,3000000,12,1.74,3626400,Lancar,1,1
L1KRD000390,L1NSB00234,PLT001,2023-07-12,P2P Lending,Kesehatan,500000,1,2.79,513950,Lancar,1,1
L1KRD000391,L1NSB00234,PLT001,2023-03-05,P2P Lending,Kesehatan,500000,6,3.2,596000,Lancar,2,1
L1KRD000392,L1NSB00235,PLT001,2023-03-22,P2P Lending,Renovasi,10000000,1,1.62,10162000,DPK,23,1
L1KRD000393,L1NSB00236,PLT002,2022-04-05,P2P Lending,Konsumsi,1000000,6,2.01,1120600,Lancar,3,1
L1KRD000394,L1NSB00238,PLT002,2022-09-18,P2P Lending,Modal usaha,5000000,12,1.54,5924000,Macet,101,0
L1KRD000395,L1NSB00239,PLT001,2023-10-23,P2P Lending,Pendidikan,2000000,6,3.21,2385200,Lancar,2,1
L1KRD000396,L1NSB00240,PLT003,2022-09-10,Multifinance,Motor bekas,15000000,48,1.46,25512000,DPK,18,0
L1KRD000397,L1NSB00241,PLT001,2023-02-16,P2P Lending,Konsumsi,3000000,6,2.9,3522000,Lancar,1,1
L1KRD000398,L1NSB00243,PLT005,2022-11-25,P2P Lending,Modal usaha,3000000,12,2.69,3968400,Lancar,2,1
L1KRD000399,L1NSB00243,PLT005,2022-04-15,P2P Lending,Modal usaha,1000000,6,2.24,1134400,DPK,21,1
L1KRD000400,L1NSB00243,PLT005,2022-08-18,P2P Lending,Kesehatan,2000000,1,2.85,2057000,Lancar,0,1
L1KRD000401,L1NSB00243,PLT005,2022-05-30,P2P Lending,Pendidikan,3000000,1,3.03,3090900,Lancar,1,1
L1KRD000402,L1NSB00244,PLT002,2023-03-06,P2P Lending,Pendidikan,500000,1,2.42,512100,Lancar,3,1
L1KRD000403,L1NSB00246,PLT002,2022-05-11,P2P Lending,Konsumsi,10000000,9,1.7,11530000,Lancar,2,1
L1KRD000404,L1NSB00246,PLT002,2024-05-15,P2P Lending,Kesehatan,500000,1,2.84,514200,Lancar,1,1
L1KRD000405,L1NSB00246,PLT002,2023-10-22,P2P Lending,Konsumsi,7000000,1,1.6,7112000,DPK,5,1
L1KRD000406,L1NSB00247,PLT005,2022-11-13,P2P Lending,Konsumsi,500000,9,1.69,576050,Lancar,0,1
L1KRD000407,L1NSB00248,PLT002,2023-12-15,P2P Lending,Pendidikan,5000000,3,2.15,5322500,Lancar,3,1
L1KRD000408,L1NSB00249,PLT003,2022-09-22,Multifinance,Elektronik,15000000,18,1.24,18348000,Lancar,0,1
L1KRD000409,L1NSB00249,PLT003,2022-09-17,Multifinance,Motor baru,7000000,48,1.47,11939200,Lancar,1,0
L1KRD000410,L1NSB00250,PLT002,2022-08-01,P2P Lending,Kesehatan,1000000,3,1.69,1050700,DPK,18,1
L1KRD000411,L1NSB00250,PLT002,2023-06-09,P2P Lending,Konsumsi,1000000,1,3.16,1031600,Lancar,2,1
L1KRD000412,L1NSB00251,PLT002,2024-04-04,P2P Lending,Modal usaha,10000000,6,1.7,11020000,Lancar,1,1
L1KRD000413,L1NSB00251,PLT002,2022-01-16,P2P Lending,Modal usaha,10000000,1,2.44,10244000,Lancar,2,1
L1KRD000414,L1NSB00251,PLT002,2023-10-07,P2P Lending,Pendidikan,2000000,9,3.29,2592200,Kurang Lancar,53,0
L1KRD000415,L1NSB00252,PLT003,2024-05-03,Multifinance,Motor bekas,3000000,12,1.49,3536400,Lancar,2,0
L1KRD000416,L1NSB00253,PLT003,2022-05-06,Multifinance,Elektronik,20000000,36,1.34,29648000,Macet,115,0
L1KRD000417,L1NSB00253,PLT003,2022-05-14,Multifinance,Motor bekas,5000000,24,1.98,7376000,Lancar,3,1
L1KRD000418,L1NSB00254,PLT004,2022-08-11,Multifinance,Elektronik,20000000,18,1.74,26264000,Kurang Lancar,78,0
L1KRD000419,L1NSB00255,PLT003,2022-03-09,Multifinance,Refinancing,3000000,24,1.13,3813600,Lancar,0,1
L1KRD000420,L1NSB00255,PLT003,2024-01-13,Multifinance,Mesin usaha,3000000,36,1.81,4954800,Lancar,1,0
L1KRD000421,L1NSB00255,PLT003,2024-01-16,Multifinance,Motor bekas,25000000,12,1.5,29500000,Lancar,0,0
L1KRD000422,L1NSB00257,PLT005,2022-09-26,P2P Lending,Konsumsi,3000000,1,1.6,3048000,Lancar,0,1
L1KRD000423,L1NSB00257,PLT005,2024-04-27,P2P Lending,Pendidikan,3000000,9,2.57,3693900,Lancar,0,0
L1KRD000424,L1NSB00258,PLT002,2023-12-04,P2P Lending,Kesehatan,7000000,3,1.77,7371700,Lancar,1,1
L1KRD000425,L1NSB00260,PLT005,2022-07-05,P2P Lending,Kesehatan,2000000,6,2.56,2307200,Kurang Lancar,80,0
L1KRD000426,L1NSB00260,PLT005,2023-09-05,P2P Lending,Pendidikan,10000000,9,2.21,11989000,DPK,13,1
L1KRD000427,L1NSB00260,PLT005,2023-09-03,P2P Lending,Konsumsi,1000000,12,2.63,1315600,Lancar,0,1
L1KRD000428,L1NSB00261,PLT005,2022-08-31,P2P Lending,Modal usaha,2000000,9,2.02,2363600,Kurang Lancar,77,0
L1KRD000429,L1NSB00262,PLT001,2024-04-05,P2P Lending,Modal usaha,3000000,12,2.86,4029600,Lancar,1,0
L1KRD000430,L1NSB00263,PLT003,2023-10-12,Multifinance,Elektronik,15000000,24,1.28,19608000,Lancar,2,0
