nasabah_id,ew_aktif_bulan,ew_transaksi_per_bulan,ew_avg_nominal,ew_top_up_rutin,ew_spike_sebelum_ajuan,ew_saldo_rata_rata,gig_income_avg_bln,gig_order_per_bln,gig_konsisten_6bln,gig_cancel_rate,listrik_tepat_waktu,listrik_pct_tepat,bpjs_rutin,ecom_trx_per_bln,ecom_avg_nominal,ecom_return_rate,punya_toko_online,omzet_toko_online,pulsa_bulanan,pulsa_konsisten_12bln,platform_ontime_rate,platform_late_days_avg
L1NSB00850,9,10,407000,1,0,383000,7010000,324,0,0.01,18,75.0,0,7,341000,0.01,0,0,131000,1,0.94,2
L1NSB00851,0,0,0,0,0,0,0,0,0,0.0,22,91.7,1,11,442000,0.08,0,0,118000,1,0.56,19
L1NSB00852,19,32,395000,1,0,479000,4717000,58,1,0.06,15,62.5,0,5,94000,0.01,0,0,53000,1,0.85,6
L1NSB00853,18,44,701000,0,0,21000,0,0,0,0.0,16,66.7,1,8,226000,0.09,0,0,79000,1,0.72,12
L1NSB00854,16,25,313000,1,0,242000,0,0,0,0.0,23,95.8,1,10,69000,0.12,0,0,112000,1,0.7,13
L1NSB00855,13,67,288000,1,0,382000,4388000,129,1,0.03,19,79.2,0,17,474000,0.04,0,0,33000,0,0.77,10
L1NSB00856,0,0,0,0,0,0,4159000,136,1,0.13,23,95.8,1,20,139000,0.09,0,0,129000,1,0.62,17
L1NSB00857,18,68,290000,1,0,489000,0,0,0,0.0,23,95.8,0,19,77000,0.02,0,0,106000,0,0.75,11
L1NSB00858,7,76,298000,1,0,375000,2172000,115,1,0.07,19,79.2,1,15,213000,0.03,0,0,71000,1,0.82,8
L1NSB00859,0,0,0,0,0,0,5449000,242,1,0.06,23,95.8,0,9,263000,0.01,0,0,131000,1,0.56,19
L1NSB00860,7,70,392000,0,0,135000,3175000,184,1,0.02,22,91.7,0,19,305000,0.08,0,0,65000,1,0.96,1
L1NSB00861,12,32,738000,1,0,374000,6521000,83,1,0.12,20,83.3,0,1,175000,0.03,0,0,79000,0,0.92,3
L1NSB00862,15,41,118000,1,0,224000,0,0,0,0.0,24,100.0,1,13,77000,0.1,0,0,70000,0,0.76,10
L1NSB00863,0,0,0,0,0,0,6032000,326,0,0.03,15,62.5,0,1,347000,0.04,0,0,125000,1,0.76,10
L1NSB00864,20,63,275000,1,0,498000,0,0,0,0.0,21,87.5,1,12,209000,0.05,0,0,34000,0,0.95,2
L1NSB00865,22,19,658000,1,0,138000,0,0,0,0.0,17,70.8,1,11,445000,0.11,0,0,55000,1,0.64,16
L1NSB00866,16,52,240000,0,1,326000,7493000,119,0,0.04,24,100.0,0,2,155000,0.05,0,0,100000,1,0.9,4
L1NSB00867,0,0,0,0,0,0,0,0,0,0.0,21,87.5,0,0,123000,0.06,0,0,128000,0,0.75,11
L1NSB00868,0,0,0,0,0,0,0,0,0,0.0,15,62.5,1,10,373000,0.15,0,0,149000,1,0.62,17
L1NSB00869,19,41,605000,1,0,140000,6914000,119,1,0.13,23,95.8,0,14,177000,0.01,0,0,103000,1,0.96,1
L1NSB00870,17,26,712000,0,0,418000,7848000,234,1,0.04,21,87.5,1,3,132000,0.06,0,0,41000,1,0.95,2
L1NSB00871,24,43,647000,1,1,357000,0,0,0,0.0,19,79.2,0,19,348000,0.01,0,0,90000,1,0.92,3
L1NSB00872,15,43,472000,0,0,131000,0,0,0,0.0,23,95.8,0,0,65000,0.04,0,0,59000,1,0.95,2
L1NSB00873,0,0,0,0,0,0,0,0,0,0.0,22,91.7,1,12,303000,0.08,0,0,22000,1,0.78,9
L1NSB00874,0,0,0,0,0,0,5349000,299,1,0.06,14,58.3,0,3,400000,0.05,0,0,78000,1,0.61,17
L1NSB00875,0,0,0,0,0,0,0,0,0,0.0,24,100.0,1,10,72000,0.11,0,0,34000,1,0.69,13
L1NSB00876,8,64,525000,1,1,335000,0,0,0,0.0,21,87.5,1,7,188000,0.11,0,0,47000,1,0.65,15
L1NSB00877,15,6,794000,1,0,420000,0,0,0,0.0,24,100.0,1,2,247000,0.13,0,0,65000,1,0.68,14
L1NSB00878,0,0,0,0,0,0,0,0,0,0.0,16,66.7,1,16,414000,0.14,0,0,122000,1,0.95,2
L1NSB00879,16,16,393000,1,0,462000,4705000,316,1,0.02,19,79.2,1,14,106000,0.1,0,0,126000,0,0.74,11
L1NSB00880,23,79,338000,1,0,225000,0,0,0,0.0,17,70.8,0,12,178000,0.06,0,0,114000,1,0.86,6
L1NSB00881,9,14,254000,0,0,106000,0,0,0,0.0,16,66.7,0,4,183000,0.14,1,17000000,121000,1,0.58,18
L1NSB00882,0,0,0,0,0,0,2553000,91,1,0.1,20,83.3,1,18,280000,0.13,0,0,119000,1,0.8,8
L1NSB00883,22,66,614000,1,0,320000,0,0,0,0.0,20,83.3,0,6,93000,0.09,0,0,61000,1,0.57,19
L1NSB00884,12,54,614000,1,0,102000,0,0,0,0.0,19,79.2,0,18,424000,0.01,0,0,50000,0,0.68,14
L1NSB00885,24,6,143000,1,0,65000,0,0,0,0.0,23,95.8,0,2,342000,0.12,0,0,24000,1,0.71,13
L1NSB00886,17,33,427000,0,0,98000,0,0,0,0.0,17,70.8,0,0,261000,0.03,0,0,72000,1,0.71,13
L1NSB00887,0,0,0,0,0,0,0,0,0,0.0,21,87.5,0,11,250000,0.09,0,0,99000,1,0.55,20
L1NSB00888,15,6,756000,0,0,91000,5340000,154,0,0.12,18,75.0,0,16,139000,0.11,0,0,117000,0,0.91,4
L1NSB00889,10,34,379000,1,1,295000,0,0,0,0.0,22,91.7,0,4,56000,0.14,0,0,20000,1,0.74,11
L1NSB00890,24,47,547000,1,0,81000,0,0,0,0.0,24,100.0,1,2,337000,0.05,0,0,36000,1,0.59,18
L1NSB00891,11,69,110000,1,0,25000,0,0,0,0.0,17,70.8,1,20,250000,0.06,0,0,97000,1,0.78,9
L1NSB00892,13,25,454000,1,0,273000,3792000,222,0,0.04,24,100.0,1,15,362000,0.01,0,0,91000,1,0.56,19
L1NSB00893,13,67,399000,0,0,111000,0,0,0,0.0,24,100.0,0,3,387000,0.03,0,0,107000,0,0.86,6
L1NSB00894,16,58,492000,1,0,185000,0,0,0,0.0,14,58.3,0,7,77000,0.06,0,0,35000,1,0.58,18
L1NSB00895,0,0,0,0,0,0,0,0,0,0.0,20,83.3,1,10,127000,0.04,0,0,38000,1,0.62,17
L1NSB00896,22,35,549000,1,0,12000,7341000,87,1,0.05,21,87.5,0,14,304000,0.06,0,0,41000,1,0.71,13
L1NSB00897,0,0,0,0,0,0,0,0,0,0.0,20,83.3,1,11,120000,0.08,0,0,119000,0,0.81,8
L1NSB00898,16,39,755000,1,0,22000,0,0,0,0.0,16,66.7,1,18,206000,0.08,0,0,68000,1,0.89,4
L1NSB00899,14,45,499000,1,0,219000,0,0,0,0.0,20,83.3,0,2,419000,0.13,0,0,131000,1,0.7,13
L1NSB00900,7,79,122000,1,0,378000,0,0,0,0.0,20,83.3,0,14,313000,0.03,0,0,113000,1,0.89,4
L1NSB00901,0,0,0,0,0,0,7698000,146,1,0.01,15,62.5,0,18,449000,0.04,0,0,137000,0,0.72,12
L1NSB00902,0,0,0,0,0,0,0,0,0,0.0,22,91.7,1,0,0,0.0,0,0,78000,1,0.87,5
L1NSB00903,21,73,72000,1,0,10000,6979000,121,0,0.13,17,70.8,0,20,414000,0.03,0,0,37000,0,0.89,4
L1NSB00904,24,59,435000,1,0,122000,0,0,0,0.0,21,87.5,1,5,58000,0.03,0,0,84000,1,0.99,0
L1NSB00905,18,51,460000,1,0,61000,6245000,372,1,0.06,24,100.0,0,10,301000,0.12,0,0,69000,1,0.77,10
L1NSB00906,7,45,296000,1,0,317000,0,0,0,0.0,17,70.8,1,2,250000,0.04,0,0,107000,0,0.74,11
L1NSB00907,0,0,0,0,0,0,0,0,0,0.0,22,91.7,0,20,322000,0.07,0,0,32000,1,0.78,9
L1NSB00908,22,59,576000,0,0,179000,3239000,98,0,0.09,16,66.7,1,13,479000,0.13,0,0,146000,1,0.95,2
L1NSB00909,7,77,365000,1,0,444000,0,0,0,0.0,15,62.5,1,9,247000,0.02,0,0,23000,0,0.58,18
L1NSB00910,24,12,65000,1,0,490000,0,0,0,0.0,19,79.2,0,8,250000,0.07,1,8000000,99000,1,0.68,14
L1NSB00911,18,78,267000,1,0,26000,6042000,359,1,0.04,23,95.8,0,16,212000,0.14,0,0,37000,1,0.61,17
L1NSB00912,0,0,0,0,0,0,3147000,56,1,0.03,24,100.0,0,17,376000,0.04,0,0,64000,1,0.58,18
L1NSB00913,0,0,0,0,0,0,0,0,0,0.0,15,62.5,1,18,385000,0.01,0,0,23000,1,0.62,17
L1NSB00914,24,41,94000,1,0,239000,0,0,0,0.0,23,95.8,1,19,428000,0.12,0,0,55000,0,0.79,9
L1NSB00915,20,58,509000,1,0,333000,4672000,134,1,0.08,19,79.2,0,2,153000,0.12,0,0,74000,1,0.92,3
L1NSB00916,21,75,253000,1,0,352000,0,0,0,0.0,24,100.0,1,6,60000,0.08,0,0,61000,1,0.81,8
L1NSB00917,0,0,0,0,0,0,0,0,0,0.0,17,70.8,0,20,369000,0.13,0,0,22000,0,0.89,4
L1NSB00918,13,70,200000,1,0,188000,0,0,0,0.0,18,75.0,0,17,90000,0.08,0,0,77000,1,0.6,18
L1NSB00919,21,70,454000,0,0,239000,0,0,0,0.0,20,83.3,1,14,302000,0.01,0,0,54000,1,0.94,2
L1NSB00920,7,24,573000,1,0,173000,0,0,0,0.0,21,87.5,1,8,67000,0.05,0,0,80000,1,0.56,19
L1NSB00921,0,0,0,0,0,0,0,0,0,0.0,20,83.3,0,0,243000,0.07,0,0,63000,0,0.82,8
L1NSB00922,0,0,0,0,0,0,0,0,0,0.0,24,100.0,0,5,243000,0.05,1,15000000,36000,0,0.73,12
L1NSB00923,0,0,0,0,0,0,0,0,0,0.0,23,95.8,0,13,294000,0.14,0,0,44000,1,0.69,13
L1NSB00924,0,0,0,0,0,0,0,0,0,0.0,17,70.8,0,14,232000,0.11,0,0,96000,1,0.68,14
L1NSB00925,22,73,179000,1,0,378000,0,0,0,0.0,20,83.3,0,20,481000,0.14,0,0,32000,1,0.92,3
L1NSB00926,17,18,135000,1,0,231000,0,0,0,0.0,21,87.5,0,7,453000,0.03,0,0,39000,1,0.74,11
L1NSB00927,19,68,67000,1,1,221000,7651000,322,0,0.1,17,70.8,0,16,426000,0.03,0,0,77000,0,0.7,13
L1NSB00928,7,27,526000,1,0,36000,0,0,0,0.0,17,70.8,1,20,203000,0.11,0,0,81000,1,0.9,4
L1NSB00929,0,0,0,0,0,0,0,0,0,0.0,23,95.8,1,4,175000,0.05,0,0,91000,1,0.75,11
L1NSB00930,16,14,354000,1,0,379000,0,0,0,0.0,21,87.5,1,16,376000,0.02,0,0,71000,1,0.98,0
L1NSB00931,10,64,120000,1,0,392000,0,0,0,0.0,24,100.0,0,12,445000,0.02,0,0,150000,1,0.72,12
L1NSB00932,20,37,522000,1,0,497000,0,0,0,0.0,17,70.8,1,20,290000,0.0,0,0,91000,1,0.89,4
L1NSB00933,0,0,0,0,0,0,0,0,0,0.0,16,66.7,0,13,319000,0.01,0,0,51000,1,0.62,17
L1NSB00934,24,40,122000,1,0,99000,0,0,0,0.0,17,70.8,0,4,311000,0.11,0,0,120000,0,0.66,15
L1NSB00935,24,37,779000,0,0,150000,0,0,0,0.0,19,79.2,0,11,192000,0.01,0,0,81000,0,0.89,4
L1NSB00936,0,0,0,0,0,0,0,0,0,0.0,14,58.3,1,7,227000,0.06,0,0,60000,1,0.74,11
L1NSB00937,12,46,713000,1,0,167000,0,0,0,0.0,21,87.5,1,18,466000,0.11,0,0,45000,1,0.91,4
L1NSB00938,24,60,699000,0,0,409000,7555000,237,0,0.07,22,91.7,0,13,324000,0.05,0,0,73000,0,0.72,12
L1NSB00939,22,73,209000,0,0,445000,4461000,328,1,0.08,24,100.0,0,20,198000,0.06,0,0,74000,1,0.59,18
L1NSB00940,12,36,46000,1,0,31000,0,0,0,0.0,15,62.5,0,15,130000,0.11,0,0,58000,1,0.56,19
L1NSB00941,12,56,349000,1,0,424000,0,0,0,0.0,18,75.0,1,15,194000,0.09,0,0,81000,0,0.84,7
L1NSB00942,13,9,264000,1,1,496000,7149000,100,1,0.04,20,83.3,1,13,141000,0.15,0,0,112000,1,0.69,13
L1NSB00943,15,5,576000,1,0,477000,0,0,0,0.0,20,83.3,0,4,133000,0.13,0,0,46000,1,0.78,9
L1NSB00944,0,0,0,0,0,0,0,0,0,0.0,22,91.7,1,13,90000,0.01,0,0,31000,1,0.91,4
L1NSB00945,11,54,36000,0,0,336000,0,0,0,0.0,15,62.5,1,14,184000,0.09,0,0,47000,1,0.87,5
L1NSB00946,10,44,314000,0,1,209000,0,0,0,0.0,24,100.0,1,15,329000,0.08,0,0,76000,1,0.62,17
L1NSB00947,8,60,387000,0,0,359000,3743000,128,1,0.12,23,95.8,0,6,227000,0.04,0,0,23000,1,0.91,4
L1NSB00948,6,64,205000,1,0,96000,0,0,0,0.0,17,70.8,1,0,227000,0.1,0,0,131000,1,0.66,15
L1NSB00949,0,0,0,0,0,0,0,0,0,0.0,19,79.2,0,7,163000,0.1,0,0,147000,1,0.66,15
L1NSB00950,24,45,395000,0,0,97000,0,0,0,0.0,23,95.8,1,17,405000,0.02,0,0,60000,0,0.9,4
L1NSB00951,22,75,103000,1,0,34000,0,0,0,0.0,22,91.7,0,18,490000,0.15,0,0,132000,1,0.8,8
L1NSB00952,9,25,457000,1,0,33000,0,0,0,0.0,19,79.2,0,1,294000,0.11,0,0,36000,0,0.82,8
L1NSB00953,0,0,0,0,0,0,0,0,0,0.0,17,70.8,0,1,176000,0.12,0,0,31000,1,0.63,16
L1NSB00954,0,0,0,0,0,0,0,0,0,0.0,18,75.0,0,19,253000,0.12,0,0,81000,1,0.78,9
L1NSB00955,15,42,78000,1,0,357000,0,0,0,0.0,17,70.8,0,15,378000,0.06,0,0,88000,0,0.88,5
L1NSB00956,17,72,49000,0,0,277000,4865000,377,1,0.02,22,91.7,0,13,385000,0.04,0,0,31000,1,0.92,3
L1NSB00957,0,0,0,0,0,0,0,0,0,0.0,19,79.2,0,1,436000,0.12,0,0,150000,1,0.85,6
L1NSB00958,16,79,58000,1,0,74000,0,0,0,0.0,17,70.8,0,14,299000,0.03,0,0,84000,0,0.76,10
L1NSB00959,13,77,139000,1,0,258000,3559000,55,0,0.11,19,79.2,1,12,320000,0.1,0,0,121000,1,0.97,1
L1NSB00960,12,66,330000,1,0,217000,0,0,0,0.0,20,83.3,1,0,276000,0.02,0,0,94000,1,0.91,4
L1NSB00961,14,18,181000,0,0,10000,0,0,0,0.0,17,70.8,0,13,314000,0.09,0,0,59000,1,0.94,2
L1NSB00962,23,79,670000,0,0,307000,0,0,0,0.0,17,70.8,1,11,109000,0.06,0,0,104000,1,0.75,11
L1NSB00963,10,60,458000,1,0,488000,0,0,0,0.0,14,58.3,1,6,391000,0.11,0,0,37000,1,0.62,17
L1NSB00964,23,13,284000,1,0,463000,0,0,0,0.0,18,75.0,0,5,362000,0.12,0,0,76000,0,0.98,0
L1NSB00965,17,35,643000,1,0,461000,0,0,0,0.0,20,83.3,0,1,317000,0.1,0,0,139000,1,0.68,14
L1NSB00966,6,16,116000,0,0,260000,0,0,0,0.0,18,75.0,1,14,218000,0.04,0,0,135000,1,0.57,19
L1NSB00967,0,0,0,0,0,0,7732000,351,1,0.02,20,83.3,1,14,323000,0.01,0,0,119000,1,0.7,13
L1NSB00968,21,62,268000,1,1,485000,0,0,0,0.0,14,58.3,1,6,445000,0.1,0,0,122000,1,0.93,3
L1NSB00969,24,17,82000,1,0,160000,0,0,0,0.0,15,62.5,1,15,210000,0.06,0,0,28000,1,0.87,5
L1NSB00970,11,18,731000,1,0,243000,0,0,0,0.0,24,100.0,0,14,460000,0.01,0,0,45000,1,0.78,9
L1NSB00971,11,34,450000,0,0,70000,0,0,0,0.0,14,58.3,1,0,0,0.0,0,0,104000,1,0.8,8
L1NSB00972,19,62,143000,1,0,424000,5408000,131,1,0.02,16,66.7,0,18,480000,0.02,0,0,150000,1,0.84,7
L1NSB00973,14,78,719000,1,0,217000,1711000,376,1,0.02,19,79.2,1,17,448000,0.05,0,0,78000,0,0.91,4
L1NSB00974,12,63,456000,0,0,198000,0,0,0,0.0,23,95.8,0,12,302000,0.0,0,0,131000,1,0.93,3
L1NSB00975,14,75,757000,1,1,393000,0,0,0,0.0,18,75.0,0,0,52000,0.01,0,0,133000,1,0.57,19
L1NSB00976,13,20,82000,1,0,407000,0,0,0,0.0,14,58.3,1,14,443000,0.15,0,0,61000,0,0.8,8
L1NSB00977,0,0,0,0,0,0,0,0,0,0.0,24,100.0,1,10,433000,0.12,0,0,88000,0,0.81,8
L1NSB00978,21,78,788000,1,0,201000,2441000,378,1,0.08,17,70.8,1,13,258000,0.09,0,0,134000,1,0.71,13
L1NSB00979,20,76,749000,1,0,382000,3493000,391,1,0.02,14,58.3,0,10,146000,0.15,0,0,34000,1,0.86,6
L1NSB00980,21,63,153000,1,0,215000,1516000,375,0,0.05,17,70.8,1,0,181000,0.01,0,0,35000,0,0.6,18
L1NSB00981,9,57,728000,1,0,190000,0,0,0,0.0,16,66.7,0,15,447000,0.15,0,0,59000,1,0.81,8
L1NSB00982,0,0,0,0,0,0,0,0,0,0.0,21,87.5,1,3,274000,0.06,0,0,125000,1,0.89,4
L1NSB00983,0,0,0,0,0,0,0,0,0,0.0,16,66.7,0,14,130000,0.09,0,0,95000,0,0.8,8
L1NSB00984,0,0,0,0,0,0,0,0,0,0.0,15,62.5,0,15,418000,0.06,0,0,62000,1,0.75,11
L1NSB00985,10,49,349000,0,1,337000,3401000,344,0,0.08,20,83.3,0,0,0,0.0,0,0,89000,1,0.61,17
L1NSB00986,19,11,319000,1,0,466000,0,0,0,0.0,22,91.7,1,5,384000,0.01,0,0,120000,1,0.6,18
L1NSB00987,17,9,709000,1,0,43000,0,0,0,0.0,17,70.8,0,8,65000,0.11,0,0,140000,0,0.94,2
L1NSB00988,10,12,759000,1,0,217000,0,0,0,0.0,19,79.2,0,9,385000,0.0,0,0,65000,0,0.83,7
L1NSB00989,9,57,608000,0,0,369000,0,0,0,0.0,16,66.7,1,16,431000,0.07,0,0,23000,1,0.95,2
L1NSB00990,13,71,62000,1,0,105000,2448000,164,1,0.12,22,91.7,1,20,336000,0.06,0,0,54000,1,0.69,13
L1NSB00991,6,61,41000,1,0,197000,5577000,54,1,0.14,23,95.8,1,11,68000,0.08,0,0,88000,0,0.61,17
L1NSB00992,0,0,0,0,0,0,0,0,0,0.0,17,70.8,1,10,394000,0.09,0,0,131000,1,0.97,1
L1NSB00993,16,76,436000,1,0,136000,0,0,0,0.0,19,79.2,1,13,62000,0.01,0,0,108000,0,0.59,18
L1NSB00994,24,62,741000,1,1,309000,3144000,293,1,0.05,19,79.2,1,6,84000,0.13,0,0,88000,1,0.66,15
L1NSB00995,16,72,691000,0,1,262000,0,0,0,0.0,20,83.3,1,5,107000,0.03,0,0,121000,0,0.72,12
L1NSB00996,16,24,746000,1,0,181000,3533000,127,1,0.03,24,100.0,1,8,499000,0.12,0,0,44000,1,0.55,20
L1NSB00997,0,0,0,0,0,0,3709000,320,1,0.03,21,87.5,0,2,365000,0.08,0,0,84000,0,0.9,4
L1NSB00998,0,0,0,0,0,0,0,0,0,0.0,18,75.0,0,17,391000,0.11,0,0,50000,1,0.95,2
L1NSB00999,22,19,529000,1,0,14000,0,0,0,0.0,14,58.3,0,16,486000,0.0,0,0,23000,1,0.84,7
L1NSB01000,22,10,589000,0,1,120000,3815000,62,1,0.01,15,62.5,0,1,223000,0.06,0,0,76000,1,0.84,7
L1NSB01001,19,80,634000,0,0,64000,7872000,170,1,0.02,20,83.3,1,18,205000,0.06,0,0,39000,0,0.98,0
L1NSB01002,15,60,488000,1,0,83000,5642000,108,0,0.11,19,79.2,0,18,318000,0.13,0,0,137000,1,0.67,14
L1NSB01003,22,76,299000,1,0,174000,6405000,88,1,0.06,23,95.8,1,4,50000,0.04,0,0,130000,1,0.99,0
L1NSB01004,17,68,762000,1,0,224000,0,0,0,0.0,20,83.3,0,11,301000,0.13,0,0,44000,0,0.68,14
L1NSB01005,0,0,0,0,0,0,0,0,0,0.0,23,95.8,0,19,226000,0.13,0,0,148000,1,0.89,4
L1NSB01006,15,17,437000,0,1,207000,2681000,338,1,0.04,16,66.7,0,4,483000,0.03,0,0,89000,1,0.99,0
L1NSB01007,23,67,424000,0,0,221000,0,0,0,0.0,15,62.5,0,6,392000,0.13,0,0,112000,1,0.69,13
L1NSB01008,18,20,546000,1,0,447000,0,0,0,0.0,22,91.7,0,6,345000,0.04,0,0,76000,1,0.84,7
L1NSB01009,0,0,0,0,0,0,3787000,122,1,0.08,22,91.7,0,11,339000,0.08,0,0,64000,0,0.83,7
L1NSB01010,17,53,657000,0,0,478000,6398000,262,1,0.14,20,83.3,0,5,121000,0.04,0,0,64000,1,0.65,15
L1NSB01011,0,0,0,0,0,0,3583000,112,1,0.1,23,95.8,1,11,223000,0.1,0,0,28000,0,0.98,0
L1NSB01012,10,70,48000,0,0,51000,0,0,0,0.0,24,100.0,1,0,265000,0.02,0,0,24000,0,0.72,12
L1NSB01013,24,41,303000,1,0,351000,0,0,0,0.0,17,70.8,1,8,98000,0.15,0,0,83000,1,0.56,19
L1NSB01014,0,0,0,0,0,0,3277000,145,1,0.11,15,62.5,1,16,270000,0.13,0,0,32000,1,0.74,11
L1NSB01015,21,37,511000,1,0,394000,0,0,0,0.0,14,58.3,0,3,90000,0.1,0,0,20000,1,0.78,9
L1NSB01016,13,64,601000,0,1,53000,0,0,0,0.0,24,100.0,1,17,278000,0.07,0,0,108000,1,0.63,16
L1NSB01017,0,0,0,0,0,0,0,0,0,0.0,18,75.0,1,4,118000,0.05,0,0,53000,0,0.61,17
L1NSB01018,21,66,491000,1,0,139000,4466000,278,1,0.02,15,62.5,0,16,319000,0.13,0,0,45000,1,0.68,14
L1NSB01019,15,60,65000,0,0,281000,3386000,348,1,0.11,22,91.7,0,15,327000,0.12,0,0,24000,1,0.91,4
L1NSB01020,15,64,369000,1,0,462000,6315000,336,1,0.1,23,95.8,1,9,278000,0.11,0,0,82000,1,0.63,16
L1NSB01021,16,35,163000,1,1,488000,0,0,0,0.0,19,79.2,1,9,258000,0.01,0,0,141000,1,0.68,14
L1NSB01022,20,62,567000,1,1,399000,6165000,314,1,0.04,20,83.3,0,2,497000,0.03,0,0,94000,1,0.7,13
L1NSB01023,24,22,751000,1,0,296000,0,0,0,0.0,19,79.2,1,14,138000,0.03,0,0,33000,0,0.68,14
L1NSB01024,12,68,529000,1,0,355000,0,0,0,0.0,17,70.8,1,16,450000,0.09,0,0,146000,1,0.81,8
L1NSB01025,21,75,672000,1,0,416000,0,0,0,0.0,16,66.7,0,0,72000,0.08,0,0,25000,1,0.59,18
L1NSB01026,0,0,0,0,0,0,0,0,0,0.0,18,75.0,1,5,308000,0.12,0,0,121000,0,0.59,18
L1NSB01027,0,0,0,0,0,0,0,0,0,0.0,21,87.5,0,10,350000,0.05,0,0,30000,1,0.73,12
L1NSB01028,9,6,709000,1,1,145000,0,0,0,0.0,24,100.0,0,11,313000,0.1,0,0,89000,0,0.63,16
L1NSB01029,15,80,433000,1,0,75000,0,0,0,0.0,23,95.8,1,9,467000,0.08,0,0,108000,0,0.61,17
L1NSB01030,0,0,0,0,0,0,0,0,0,0.0,21,87.5,0,4,430000,0.05,0,0,75000,1,0.67,14
L1NSB01031,13,46,267000,1,0,355000,0,0,0,0.0,21,87.5,0,15,304000,0.07,0,0,53000,1,0.92,3
L1NSB01032,16,73,523000,1,0,45000,0,0,0,0.0,14,58.3,0,9,412000,0.1,0,0,20000,1,0.76,10
L1NSB01033,0,0,0,0,0,0,0,0,0,0.0,24,100.0,0,20,143000,0.13,0,0,125000,0,0.85,6
L1NSB01034,24,9,522000,1,0,211000,7299000,261,1,0.08,24,100.0,0,8,292000,0.02,0,0,43000,1,0.89,4
L1NSB01035,0,0,0,0,0,0,0,0,0,0.0,16,66.7,1,9,443000,0.03,0,0,82000,1,0.88,5
L1NSB01036,12,24,386000,1,0,443000,0,0,0,0.0,23,95.8,1,11,416000,0.02,0,0,117000,1,0.69,13
L1NSB01037,6,65,603000,1,0,348000,5589000,140,1,0.04,23,95.8,1,9,465000,0.07,0,0,126000,1,0.98,0
L1NSB01038,8,28,726000,1,0,367000,0,0,0,0.0,24,100.0,0,19,154000,0.1,0,0,80000,0,0.81,8
L1NSB01039,11,61,371000,1,0,124000,0,0,0,0.0,23,95.8,1,1,348000,0.05,0,0,120000,1,0.73,12
L1NSB01040,6,12,697000,1,0,374000,0,0,0,0.0,15,62.5,0,1,233000,0.1,0,0,150000,1,0.88,5
L1NSB01041,7,43,543000,0,0,344000,0,0,0,0.0,19,79.2,0,6,497000,0.14,1,8000000,126000,1,0.62,17
L1NSB01042,0,0,0,0,0,0,0,0,0,0.0,24,100.0,1,5,441000,0.12,0,0,120000,1,0.76,10
L1NSB01043,7,47,399000,0,0,375000,7810000,68,1,0.15,23,95.8,0,19,246000,0.09,0,0,44000,1,0.87,5
L1NSB01044,11,66,39000,0,0,136000,0,0,0,0.0,17,70.8,1,3,158000,0.15,0,0,140000,1,0.74,11
L1NSB01045,0,0,0,0,0,0,2782000,82,1,0.12,22,91.7,0,9,88000,0.05,0,0,54000,1,1.0,0
L1NSB01046,22,39,206000,1,0,42000,0,0,0,0.0,23,95.8,1,11,457000,0.06,0,0,113000,1,0.82,8
L1NSB01047,0,0,0,0,0,0,0,0,0,0.0,16,66.7,0,7,404000,0.06,0,0,102000,1,0.85,6
L1NSB01048,19,29,35000,1,0,85000,0,0,0,0.0,22,91.7,0,0,0,0.0,0,0,65000,1,0.65,15
L1NSB01049,13,50,177000,1,0,323000,0,0,0,0.0,21,87.5,1,3,241000,0.11,0,0,124000,1,0.97,1
L1NSB01050,0,0,0,0,0,0,0,0,0,0.0,20,83.3,1,16,390000,0.05,0,0,90000,1,0.69,13
L1NSB01051,20,24,562000,0,0,482000,0,0,0,0.0,15,62.5,0,17,230000,0.11,0,0,32000,1,0.77,10
L1NSB01052,0,0,0,0,0,0,0,0,0,0.0,20,83.3,0,9,469000,0.14,0,0,106000,1,0.84,7
L1NSB01053,16,72,40000,0,0,338000,0,0,0,0.0,22,91.7,0,13,299000,0.09,0,0,86000,0,0.75,11
L1NSB01054,24,32,487000,1,0,290000,0,0,0,0.0,20,83.3,0,12,149000,0.12,0,0,95000,1,0.7,13
L1NSB01055,13,34,337000,1,0,390000,0,0,0,0.0,23,95.8,1,13,167000,0.03,0,0,57000,0,0.94,2
L1NSB01056,19,26,544000,0,0,186000,1504000,142,1,0.05,22,91.7,0,20,305000,0.04,0,0,62000,0,0.68,14
L1NSB01057,0,0,0,0,0,0,4117000,374,0,0.08,20,83.3,0,0,369000,0.07,0,0,129000,0,0.58,18
L1NSB01058,0,0,0,0,0,0,4411000,350,1,0.04,20,83.3,1,12,58000,0.09,0,0,49000,1,0.59,18
L1NSB01059,15,67,767000,0,0,114000,6529000,275,1,0.08,22,91.7,0,14,462000,0.04,0,0,108000,1,0.94,2
L1NSB01060,20,19,280000,0,0,284000,0,0,0,0.0,18,75.0,1,8,185000,0.14,0,0,36000,1,0.66,15
L1NSB01061,24,45,215000,1,0,254000,5459000,192,1,0.1,15,62.5,0,4,163000,0.08,0,0,133000,1,0.96,1
L1NSB01062,8,15,591000,1,0,250000,0,0,0,0.0,19,79.2,1,11,302000,0.09,0,0,76000,0,0.63,16
L1NSB01063,0,0,0,0,0,0,0,0,0,0.0,23,95.8,0,1,377000,0.12,0,0,102000,1,0.69,13
