nasabah_id,platform_id,platform_nama,platform_tipe,platform_segmen,segmen_pekerjaan,usia,kota,jumlah_tanggungan,lama_di_platform_bln,punya_smartphone,punya_ewallet,punya_rekening_bank,punya_kartu_kredit,punya_bpjs,is_gig_worker,punya_app_gig,rating_gig_app,jam_kerja_per_hari,tgl_bergabung
L1NSB00158,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Kurir / ekspedisi,29,Tangerang,3,34,1,1,1,0,1,1,1,3.6,6,2022-02-28
L1NSB00159,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,48,Makassar,2,20,1,1,1,0,1,1,0,0.0,0,2022-02-02
L1NSB00160,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pemilik UMKM kecil,23,Bogor,3,31,0,1,1,1,1,0,0,0.0,0,2022-04-18
L1NSB00161,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pemilik UMKM kecil,43,Surabaya,2,25,1,1,1,0,1,0,0,0.0,0,2022-04-02
L1NSB00162,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,27,Yogyakarta,2,15,1,1,1,0,1,0,0,0.0,0,2023-01-24
L1NSB00163,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,41,Jakarta Timur,3,18,1,1,1,0,1,0,0,0.0,0,2022-01-17
L1NSB00164,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,25,Medan,2,3,1,1,1,0,0,0,0,0.0,0,2023-07-07
L1NSB00165,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Karyawan kontrak,22,Jakarta Timur,4,33,1,0,1,0,1,0,0,0.0,0,2022-04-15
L1NSB00166,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,28,Makassar,5,34,1,1,0,1,1,0,0,0.0,0,2022-02-24
L1NSB00167,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Kurir / ekspedisi,41,Makassar,2,25,1,1,1,0,1,1,1,4.2,7,2022-03-15
L1NSB00168,PLT004,BFI Finance,Multifinance,Motor & UMKM,Penjahit / konveksi,45,Bandung,2,36,1,1,0,0,0,0,0,0.0,0,2022-01-12
L1NSB00169,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Kurir / ekspedisi,31,Jakarta Selatan,2,18,1,1,0,0,1,1,1,4.5,7,2022-12-07
L1NSB00170,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pemilik UMKM kecil,19,Depok,3,13,1,0,1,0,0,0,0,0.0,0,2022-07-29
L1NSB00171,PLT004,BFI Finance,Multifinance,Motor & UMKM,Penjahit / konveksi,39,Palembang,2,19,1,1,0,0,1,0,0,0.0,0,2022-04-11
L1NSB00172,PLT004,BFI Finance,Multifinance,Motor & UMKM,Karyawan kontrak,39,Bogor,2,14,1,1,1,0,0,0,0,0.0,0,2023-08-22
L1NSB00173,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Petani / nelayan,37,Jakarta Timur,3,13,1,1,1,0,1,0,0,0.0,0,2022-09-21
L1NSB00174,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pemilik UMKM kecil,50,Surabaya,4,11,1,1,0,0,0,0,0,0.0,0,2023-10-20
L1NSB00175,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Kurir / ekspedisi,23,Pekanbaru,3,4,1,1,1,0,1,1,0,0.0,0,2023-01-18
L1NSB00176,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Freelancer digital,49,Makassar,4,32,0,1,1,0,1,1,1,3.9,12,2022-04-21
L1NSB00177,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,25,Semarang,5,10,1,1,0,0,1,1,0,0.0,0,2023-04-16
L1NSB00178,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,33,Bekasi,3,6,1,1,1,0,1,0,0,0.0,0,2022-02-27
L1NSB00179,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Petani / nelayan,24,Surabaya,5,28,1,1,1,1,1,0,0,0.0,0,2022-04-28
L1NSB00180,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Penjahit / konveksi,49,Bekasi,1,3,1,1,0,0,1,0,0,0.0,0,2024-05-20
L1NSB00181,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,32,Medan,3,10,1,1,0,0,0,1,1,4.8,10,2023-07-08
L1NSB00182,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,27,Palembang,2,6,1,1,0,0,1,0,0,0.0,0,2024-02-27
L1NSB00183,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pemilik UMKM kecil,44,Palembang,5,21,0,1,1,0,1,0,0,0.0,0,2022-08-10
L1NSB00184,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Petani / nelayan,43,Jakarta Barat,3,19,1,1,0,0,1,0,0,0.0,0,2023-02-03
L1NSB00185,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,24,Jakarta Selatan,3,20,1,1,0,0,1,0,0,0.0,0,2022-09-20
L1NSB00186,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,24,Tangerang,5,36,1,1,0,0,0,1,1,3.6,12,2022-01-08
L1NSB00187,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Kurir / ekspedisi,43,Jakarta Timur,2,9,1,1,0,0,0,1,1,4.7,9,2022-09-10
L1NSB00188,PLT004,BFI Finance,Multifinance,Motor & UMKM,Freelancer digital,31,Surabaya,4,7,1,0,0,1,1,1,1,4.2,10,2024-05-30
L1NSB00189,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,39,Medan,2,13,1,0,0,0,1,1,1,5.0,7,2022-10-15
L1NSB00190,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,31,Medan,1,35,1,1,0,0,1,0,0,0.0,0,2022-01-19
L1NSB00191,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Karyawan kontrak,45,Makassar,2,32,1,1,0,0,1,0,0,0.0,0,2022-04-25
L1NSB00192,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,44,Semarang,3,33,1,1,1,0,1,0,0,0.0,0,2022-04-14
L1NSB00193,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Freelancer digital,24,Jakarta Barat,5,16,1,1,1,0,1,1,1,4.1,9,2023-03-17
L1NSB00194,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,35,Depok,1,33,1,1,1,0,1,1,1,4.5,12,2022-01-04
L1NSB00195,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,45,Bogor,0,6,1,1,0,0,1,1,1,4.2,11,2024-01-10
L1NSB00196,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pedagang pasar / warung,38,Jakarta Selatan,3,8,0,1,0,1,1,0,0,0.0,0,2023-06-13
L1NSB00197,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Kurir / ekspedisi,40,Semarang,4,28,1,0,1,0,1,1,1,3.5,13,2022-08-19
L1NSB00198,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,19,Yogyakarta,4,14,1,1,1,0,0,0,0,0.0,0,2022-07-11
L1NSB00199,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,48,Jakarta Barat,2,17,1,1,1,0,1,0,0,0.0,0,2022-04-27
L1NSB00200,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,48,Medan,1,12,1,1,0,0,0,0,0,0.0,0,2022-05-01
L1NSB00201,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,30,Tangerang,3,10,1,1,0,0,0,0,0,0.0,0,2023-12-12
L1NSB00202,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Kurir / ekspedisi,50,Bekasi,5,9,1,1,1,1,1,1,1,3.8,10,2023-06-02
L1NSB00203,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,50,Bandung,2,29,1,0,0,1,0,0,0,0.0,0,2022-05-18
L1NSB00204,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,48,Medan,4,32,1,0,0,1,1,1,1,4.7,4,2022-04-23
L1NSB00205,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,46,Jakarta Barat,2,16,1,1,1,0,1,0,0,0.0,0,2022-05-01
L1NSB00206,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,41,Pekanbaru,2,28,1,0,0,0,0,0,0,0.0,0,2022-05-24
L1NSB00207,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Kurir / ekspedisi,39,Yogyakarta,5,19,1,1,1,1,1,1,0,0.0,0,2023-02-26
L1NSB00208,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pemilik UMKM kecil,27,Yogyakarta,2,9,1,1,1,1,1,0,0,0.0,0,2023-08-15
L1NSB00209,PLT003,Adira Finance,Multifinance,Motor & elektronik,Freelancer digital,43,Surabaya,2,5,1,1,0,0,0,1,1,4.1,11,2022-01-03
L1NSB00210,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Petani / nelayan,48,Makassar,2,23,1,1,0,1,1,0,0,0.0,0,2022-06-15
L1NSB00211,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,27,Medan,4,32,1,1,1,0,1,0,0,0.0,0,2022-01-05
L1NSB00212,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pemilik UMKM kecil,29,Surabaya,3,30,0,1,0,0,0,0,0,0.0,0,2022-02-10
L1NSB00213,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,42,Bekasi,0,6,1,1,0,0,0,1,1,3.9,14,2022-04-08
L1NSB00214,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,23,Jakarta Timur,4,15,1,1,0,0,0,0,0,0.0,0,2022-05-16
L1NSB00215,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,43,Jakarta Barat,1,7,1,1,0,0,1,1,1,4.5,14,2023-06-28
L1NSB00216,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,29,Surabaya,1,23,1,1,0,0,1,1,1,3.6,5,2022-03-05
L1NSB00217,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Petani / nelayan,41,Bandung,3,21,1,0,1,0,1,0,0,0.0,0,2022-05-26
L1NSB00218,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Karyawan kontrak,38,Depok,4,34,1,0,0,0,1,0,0,0.0,0,2022-01-31
L1NSB00219,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,34,Surabaya,4,5,1,1,1,1,0,0,0,0.0,0,2023-08-06
L1NSB00220,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,30,Palembang,0,31,1,1,0,0,0,0,0,0.0,0,2022-01-16
L1NSB00221,PLT004,BFI Finance,Multifinance,Motor & UMKM,Kurir / ekspedisi,51,Palembang,0,27,1,1,1,0,0,1,0,0.0,0,2022-04-15
L1NSB00222,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Kurir / ekspedisi,44,Medan,3,5,1,1,1,0,0,1,1,3.7,13,2022-11-13
L1NSB00223,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,27,Yogyakarta,3,1,1,1,1,1,1,1,1,3.7,8,2022-08-30
L1NSB00224,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,46,Bekasi,2,34,1,1,1,0,1,0,0,0.0,0,2022-03-05
L1NSB00225,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,29,Bekasi,2,7,1,1,0,0,0,1,1,3.5,4,2023-01-28
L1NSB00226,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,21,Semarang,5,27,1,0,1,0,1,1,1,3.7,14,2022-04-02
L1NSB00227,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Karyawan kontrak,21,Bandung,2,5,1,1,1,0,0,0,0,0.0,0,2023-01-13
L1NSB00228,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,38,Yogyakarta,5,16,1,1,1,1,0,0,0,0.0,0,2022-09-09
L1NSB00229,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,45,Jakarta Selatan,1,15,1,1,1,0,0,1,1,4.1,8,2023-06-27
L1NSB00230,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Buruh pabrik,22,Jakarta Timur,2,18,1,1,1,0,1,0,0,0.0,0,2022-03-28
L1NSB00231,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,27,Makassar,3,26,1,1,1,1,0,1,1,4.0,10,2022-06-17
L1NSB00232,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,33,Jakarta Barat,2,13,1,1,0,0,1,0,0,0.0,0,2022-05-04
L1NSB00233,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,32,Surabaya,3,20,1,1,0,1,0,0,0,0.0,0,2022-11-05
L1NSB00234,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,39,Jakarta Timur,4,6,1,1,0,0,0,0,0,0.0,0,2022-06-28
L1NSB00235,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pemilik UMKM kecil,47,Semarang,4,36,1,1,1,0,0,0,0,0.0,0,2022-01-08
L1NSB00236,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,44,Tangerang,5,6,1,1,1,0,0,0,0,0.0,0,2023-03-31
L1NSB00237,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,40,Jakarta Barat,1,3,1,0,1,0,1,1,1,4.1,10,2022-08-08
L1NSB00238,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,47,Bogor,3,10,0,1,0,0,1,0,0,0.0,0,2022-03-04
L1NSB00239,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,27,Bandung,0,13,1,1,0,1,1,0,0,0.0,0,2023-01-27
L1NSB00240,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,50,Tangerang,4,33,1,1,0,0,0,0,0,0.0,0,2022-02-05
L1NSB00241,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Karyawan kontrak,49,Semarang,2,23,1,1,1,0,1,0,0,0.0,0,2023-02-10
L1NSB00242,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Karyawan kontrak,33,Medan,4,25,1,1,1,0,1,0,0,0.0,0,2022-07-03
L1NSB00243,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,41,Medan,0,10,1,0,1,1,1,1,1,4.2,5,2023-09-09
L1NSB00244,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,49,Jakarta Selatan,1,22,1,0,0,0,1,1,1,4.0,4,2022-12-27
L1NSB00245,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Karyawan kontrak,52,Pekanbaru,2,24,1,1,1,0,0,0,0,0.0,0,2022-03-11
L1NSB00246,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Petani / nelayan,46,Palembang,4,32,1,0,1,0,1,0,0,0.0,0,2022-02-27
L1NSB00247,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Karyawan kontrak,43,Bekasi,5,19,1,1,1,1,1,0,0,0.0,0,2022-02-03
L1NSB00248,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Freelancer digital,33,Makassar,4,7,1,0,1,0,1,1,1,4.8,5,2023-11-18
L1NSB00249,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,35,Depok,2,16,1,1,1,0,0,0,0,0.0,0,2023-03-06
L1NSB00250,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Penjahit / konveksi,50,Bogor,4,25,1,1,1,1,1,0,0,0.0,0,2022-04-26
L1NSB00251,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Buruh pabrik,21,Bekasi,3,2,1,1,0,0,1,0,0,0.0,0,2022-07-10
L1NSB00252,PLT003,Adira Finance,Multifinance,Motor & elektronik,Freelancer digital,49,Yogyakarta,3,2,1,1,1,0,0,1,1,5.0,10,2023-06-28
L1NSB00253,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,25,Jakarta Selatan,2,26,1,1,0,0,1,0,0,0.0,0,2022-11-04
L1NSB00254,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pedagang pasar / warung,20,Depok,2,11,1,1,1,0,1,0,0,0.0,0,2023-11-08
L1NSB00255,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,43,Jakarta Timur,1,24,1,1,1,0,1,1,1,3.9,4,2022-12-23
L1NSB00256,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,41,Palembang,4,35,1,1,0,0,1,1,1,4.9,14,2022-01-31
L1NSB00257,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Penjahit / konveksi,49,Bekasi,3,6,1,1,0,0,1,0,0,0.0,0,2023-09-28
L1NSB00258,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,47,Jakarta Timur,1,11,1,1,0,0,1,1,1,5.0,14,2023-09-02
L1NSB00259,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,23,Jakarta Barat,0,25,1,1,1,0,1,0,0,0.0,0,2022-11-16
L1NSB00260,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Kurir / ekspedisi,45,Jakarta Barat,4,27,1,1,1,1,0,1,0,0.0,0,2022-05-27
L1NSB00261,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Penjahit / konveksi,45,Bekasi,3,25,1,1,1,0,1,0,0,0.0,0,2022-07-25
L1NSB00262,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,40,Yogyakarta,4,16,1,1,0,0,0,0,0,0.0,0,2022-11-15
L1NSB00263,PLT003,Adira Finance,Multifinance,Motor & elektronik,Karyawan kontrak,25,Pekanbaru,2,15,1,1,1,1,0,0,0,0.0,0,2022-04-02
L1NSB00264,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Buruh pabrik,45,Yogyakarta,2,32,1,1,1,0,0,0,0,0.0,0,2022-05-10
L1NSB00265,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,52,Bogor,2,2,1,1,0,0,0,1,0,0.0,0,2023-02-12
L1NSB00266,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,48,Semarang,1,26,1,0,0,0,1,0,0,0.0,0,2022-08-31
L1NSB00267,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Kurir / ekspedisi,41,Jakarta Timur,3,17,1,1,0,0,0,1,1,4.9,7,2022-07-31
L1NSB00268,PLT003,Adira Finance,Multifinance,Motor & elektronik,Freelancer digital,51,Jakarta Selatan,2,1,1,0,0,1,0,1,1,4.9,14,2024-02-11
L1NSB00269,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,32,Surabaya,3,20,1,1,0,0,1,0,0,0.0,0,2023-03-08
L1NSB00270,PLT003,Adira Finance,Multifinance,Motor & elektronik,Kurir / ekspedisi,37,Bekasi,2,7,1,1,0,0,0,1,1,4.9,14,2022-06-03
L1NSB00271,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Karyawan kontrak,22,Palembang,2,26,1,1,1,0,1,0,0,0.0,0,2022-08-03
L1NSB00272,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,21,Medan,5,13,1,1,1,0,1,0,0,0.0,0,2023-01-03
L1NSB00273,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,29,Pekanbaru,4,36,1,0,0,0,1,0,0,0.0,0,2022-01-06
L1NSB00274,PLT003,Adira Finance,Multifinance,Motor & elektronik,Freelancer digital,33,Tangerang,0,15,1,1,1,0,0,1,1,4.8,11,2023-08-21
L1NSB00275,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pemilik UMKM kecil,23,Surabaya,4,13,1,1,0,0,0,0,0,0.0,0,2022-05-21
L1NSB00276,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Buruh pabrik,48,Jakarta Timur,2,21,1,0,0,0,1,0,0,0.0,0,2022-01-30
L1NSB00277,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,32,Palembang,2,11,1,0,1,1,0,0,0,0.0,0,2023-03-16
L1NSB00278,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,49,Bandung,4,1,0,0,0,0,0,0,0,0.0,0,2023-01-26
L1NSB00279,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Petani / nelayan,34,Depok,0,23,1,0,1,0,0,0,0,0.0,0,2022-05-29
L1NSB00280,PLT004,BFI Finance,Multifinance,Motor & UMKM,Petani / nelayan,52,Tangerang,1,28,1,1,0,1,1,0,0,0.0,0,2022-07-26
L1NSB00281,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,27,Depok,4,2,1,0,0,0,0,0,0,0.0,0,2023-06-08
L1NSB00282,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Freelancer digital,22,Makassar,1,7,1,0,1,0,1,1,1,4.2,6,2023-12-04
L1NSB00283,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,25,Makassar,3,34,1,1,0,1,0,0,0,0.0,0,2022-01-16
L1NSB00284,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,25,Surabaya,2,13,1,1,1,1,1,1,1,3.7,12,2022-08-01
L1NSB00285,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pedagang pasar / warung,19,Jakarta Selatan,3,6,1,1,1,0,0,0,0,0.0,0,2024-01-11
L1NSB00286,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Penjahit / konveksi,33,Surabaya,2,19,1,0,1,1,1,0,0,0.0,0,2022-11-17
L1NSB00287,PLT004,BFI Finance,Multifinance,Motor & UMKM,Petani / nelayan,25,Pekanbaru,5,3,0,0,1,0,1,0,0,0.0,0,2022-10-02
L1NSB00288,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,40,Jakarta Timur,4,8,1,1,0,0,1,0,0,0.0,0,2023-10-27
L1NSB00289,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,22,Pekanbaru,0,11,1,1,1,0,1,1,1,4.7,13,2023-12-02
L1NSB00290,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Kurir / ekspedisi,50,Jakarta Barat,1,27,1,0,1,0,1,1,1,4.6,13,2022-06-23
L1NSB00291,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Kurir / ekspedisi,25,Bandung,3,16,1,1,1,0,1,1,1,4.4,4,2022-06-10
L1NSB00292,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Karyawan kontrak,50,Pekanbaru,1,11,1,1,0,1,0,0,0,0.0,0,2023-10-21
L1NSB00293,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,34,Jakarta Barat,5,30,1,1,0,0,0,0,0,0.0,0,2022-07-10
L1NSB00294,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,45,Jakarta Selatan,3,36,1,1,1,1,1,1,1,4.3,14,2022-01-11
L1NSB00295,PLT003,Adira Finance,Multifinance,Motor & elektronik,Karyawan kontrak,33,Pekanbaru,2,30,1,1,1,0,1,0,0,0.0,0,2022-01-25
L1NSB00296,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,41,Pekanbaru,1,19,1,1,0,1,1,1,1,4.6,10,2022-07-20
L1NSB00297,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,44,Depok,4,30,1,0,0,1,0,1,1,4.5,5,2022-04-26
L1NSB00298,PLT004,BFI Finance,Multifinance,Motor & UMKM,Freelancer digital,51,Jakarta Timur,3,32,0,1,1,0,1,1,1,4.7,6,2022-02-14
L1NSB00299,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,39,Semarang,1,25,1,1,1,0,1,1,1,3.9,6,2022-11-05
L1NSB00300,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,39,Yogyakarta,3,36,1,0,1,0,0,0,0,0.0,0,2022-01-06
L1NSB00301,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Kurir / ekspedisi,39,Yogyakarta,2,8,1,1,1,1,1,1,1,4.8,12,2023-03-09
L1NSB00302,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Kurir / ekspedisi,20,Bandung,3,10,1,0,0,1,1,1,1,3.7,4,2022-10-30
L1NSB00303,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Karyawan kontrak,21,Tangerang,3,29,1,1,1,1,1,0,0,0.0,0,2022-03-02
L1NSB00304,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Karyawan kontrak,37,Yogyakarta,3,4,1,1,1,1,0,0,0,0.0,0,2022-01-14
L1NSB00305,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,47,Pekanbaru,3,15,1,1,1,1,1,0,0,0.0,0,2022-07-18
L1NSB00306,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,23,Jakarta Timur,1,12,1,0,0,0,0,0,0,0.0,0,2022-09-19
L1NSB00307,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,28,Jakarta Selatan,2,10,1,1,1,0,1,0,0,0.0,0,2023-08-10
L1NSB00308,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,39,Semarang,2,15,1,1,1,0,1,0,0,0.0,0,2022-12-24
L1NSB00309,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Penjahit / konveksi,40,Tangerang,4,24,1,1,1,0,1,0,0,0.0,0,2022-11-29
L1NSB00310,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,41,Surabaya,2,16,1,1,1,1,1,1,1,4.9,5,2023-07-08
L1NSB00311,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,52,Pekanbaru,1,24,1,1,1,0,1,1,1,3.6,5,2022-10-03
L1NSB00312,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,23,Depok,4,14,1,1,0,0,1,1,1,4.7,14,2022-03-15
L1NSB00313,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,40,Jakarta Selatan,3,6,1,0,0,0,1,1,1,4.1,11,2023-03-20
L1NSB00314,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,26,Semarang,5,1,1,1,1,0,1,1,0,0.0,0,2022-08-06
L1NSB00315,PLT003,Adira Finance,Multifinance,Motor & elektronik,Karyawan kontrak,38,Medan,1,6,1,1,0,1,0,0,0,0.0,0,2022-08-14
L1NSB00316,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Petani / nelayan,37,Makassar,5,10,1,1,1,1,1,0,0,0.0,0,2022-01-12
